industry,percentage,funds_raised,stage,country,laid_off_count,month,day,year
17,0.15,863,6,59,'\'(245.743-inf)\'',1,5,2023
21,0.265282,1600,13,59,'\'(245.743-inf)\'',1,5,2023
13,0.265282,98,13,1,'\'(245.743-inf)\'',1,5,2023
23,0.2,79,13,59,'\'(74.5-245.743]\'',1,5,2023
12,0.4,173,13,59,'\'(245.743-inf)\'',1,5,2023
23,0.02,108,13,59,'\'(245.743-inf)\'',1,4,2023
24,0.1,65,13,59,'\'(245.743-inf)\'',1,4,2023
4,0.2,282,4,59,'\'(74.5-245.743]\'',1,4,2023
18,0.11,166,13,59,'\'(74.5-245.743]\'',1,4,2023
16,0.05,274,6,59,'\'(-inf-74.5]\'',1,4,2023
12,0.25,530,13,59,'\'(245.743-inf)\'',1,4,2023
2,0.11,450,13,59,'\'(245.743-inf)\'',1,4,2023
3,1,29,0,59,'\'(245.743-inf)\'',1,4,2023
10,0.04,157,13,59,'\'(74.5-245.743]\'',1,3,2023
26,0.1,620,6,59,'\'(74.5-245.743]\'',1,3,2023
5,0.3,157,14,22,'\'(-inf-74.5]\'',1,3,2023
2,0.1,9400,0,9,'\'(245.743-inf)\'',1,3,2023
26,0.03,157,13,59,'\'(245.743-inf)\'',1,2,2023
11,0.1,50,13,59,'\'(245.743-inf)\'',1,1,2023
9,0.14,675,0,58,'\'(245.743-inf)\'',12,31,2022
3,0.265282,23,1,28,'\'(245.743-inf)\'',12,31,2022
18,0.3,3700,13,9,'\'(245.743-inf)\'',12,27,2022
3,0.4,8,2,47,'\'(245.743-inf)\'',12,27,2022
7,0.06,157,14,34,'\'(74.5-245.743]\'',12,26,2022
19,0.15,96,3,58,'\'(245.743-inf)\'',12,25,2022
21,0.22,157,0,1,'\'(74.5-245.743]\'',12,23,2022
23,0.13,1000,6,16,'\'(74.5-245.743]\'',12,23,2022
21,0.265282,25,4,58,'\'(-inf-74.5]\'',12,23,2022
11,0.265282,157,13,59,'\'(74.5-245.743]\'',12,22,2022
27,0.25,648,13,59,'\'(245.743-inf)\'',12,21,2022
19,0.5,90,2,17,'\'(245.743-inf)\'',12,21,2022
9,0.24,50,6,48,'\'(-inf-74.5]\'',12,20,2022
7,0.4,10,2,7,'\'(-inf-74.5]\'',12,20,2022
4,0.265282,63,0,58,'\'(245.743-inf)\'',12,20,2022
2,0.1,892,7,9,'\'(245.743-inf)\'',12,20,2022
21,0.13,4,14,59,'\'(-inf-74.5]\'',12,19,2022
12,0.265282,136,5,59,'\'(245.743-inf)\'',12,19,2022
2,0.265282,7400,13,59,'\'(245.743-inf)\'',12,19,2022
9,1,2,0,1,'\'(245.743-inf)\'',12,19,2022
7,0.25,29,0,17,'\'(-inf-74.5]\'',12,16,2022
4,0.3,26,2,7,'\'(-inf-74.5]\'',12,16,2022
27,0.265282,157,13,7,'\'(245.743-inf)\'',12,16,2022
3,0.265282,205,3,59,'\'(245.743-inf)\'',12,16,2022
7,0.265282,331,0,7,'\'(245.743-inf)\'',12,16,2022
19,0.1,704,0,58,'\'(245.743-inf)\'',12,16,2022
7,0.18,183,4,59,'\'(245.743-inf)\'',12,16,2022
23,0.12,30,2,7,'\'(245.743-inf)\'',12,16,2022
12,0.15,183,4,59,'\'(245.743-inf)\'',12,16,2022
23,0.13,224,13,59,'\'(74.5-245.743]\'',12,15,2022
26,0.02,484,13,59,'\'(74.5-245.743]\'',12,15,2022
19,0.31,379,4,59,'\'(74.5-245.743]\'',12,15,2022
10,0.2,76,3,59,'\'(-inf-74.5]\'',12,15,2022
20,0.15,183,5,59,'\'(245.743-inf)\'',12,15,2022
23,0.3,5100,13,23,'\'(74.5-245.743]\'',12,14,2022
5,0.265282,686,5,2,'\'(74.5-245.743]\'',12,14,2022
27,0.265282,175,13,59,'\'(-inf-74.5]\'',12,14,2022
12,0.04,215,0,59,'\'(-inf-74.5]\'',12,14,2022
9,0.1,64,4,59,'\'(-inf-74.5]\'',12,14,2022
21,0.265282,347,4,59,'\'(245.743-inf)\'',12,14,2022
2,0.14,698,10,59,'\'(74.5-245.743]\'',12,13,2022
13,0.1,462,13,59,'\'(74.5-245.743]\'',12,13,2022
12,0.09,514,6,59,'\'(74.5-245.743]\'',12,13,2022
17,0.13,157,13,59,'\'(-inf-74.5]\'',12,13,2022
3,0.265282,235,3,59,'\'(245.743-inf)\'',12,13,2022
5,0.2,192,14,59,'\'(245.743-inf)\'',12,12,2022
9,0.265282,107,14,59,'\'(245.743-inf)\'',12,12,2022
24,0.265282,51,3,59,'\'(-inf-74.5]\'',12,12,2022
7,0.265282,189,4,59,'\'(245.743-inf)\'',12,12,2022
5,0.25,240,5,59,'\'(-inf-74.5]\'',12,10,2022
20,0.1,94,3,17,'\'(-inf-74.5]\'',12,10,2022
7,0.265282,97,4,59,'\'(245.743-inf)\'',12,10,2022
21,0.265282,281,0,59,'\'(245.743-inf)\'',12,10,2022
12,0.265282,1600,0,22,'\'(245.743-inf)\'',12,10,2022
2,0.15,157,13,25,'\'(245.743-inf)\'',12,9,2022
27,0.36,157,14,17,'\'(74.5-245.743]\'',12,9,2022
12,0.16,174,4,5,'\'(74.5-245.743]\'',12,9,2022
7,0.33,73,3,58,'\'(74.5-245.743]\'',12,9,2022
17,0.115,442,5,17,'\'(-inf-74.5]\'',12,9,2022
7,0.02,537,9,59,'\'(-inf-74.5]\'',12,9,2022
19,1,25,2,25,'\'(245.743-inf)\'',12,9,2022
3,1,157,0,1,'\'(245.743-inf)\'',12,9,2022
19,0.265282,225,13,59,'\'(245.743-inf)\'',12,9,2022
3,0.1,25,3,59,'\'(245.743-inf)\'',12,9,2022
20,0.2,1400,7,59,'\'(245.743-inf)\'',12,8,2022
9,0.03,3600,0,22,'\'(245.743-inf)\'',12,8,2022
10,0.18,82,5,48,'\'(74.5-245.743]\'',12,8,2022
27,0.3,138,4,5,'\'(74.5-245.743]\'',12,8,2022
7,0.05,220,12,59,'\'(74.5-245.743]\'',12,8,2022
23,0.265282,205,4,17,'\'(74.5-245.743]\'',12,8,2022
27,0.5,231,13,25,'\'(74.5-245.743]\'',12,8,2022
17,0.05,115,13,59,'\'(-inf-74.5]\'',12,8,2022
12,0.265282,459,6,59,'\'(-inf-74.5]\'',12,8,2022
25,0.15,153,4,59,'\'(-inf-74.5]\'',12,8,2022
25,0.04,537,12,59,'\'(-inf-74.5]\'',12,8,2022
3,0.15,932,13,59,'\'(245.743-inf)\'',12,8,2022
9,0.1,352,13,59,'\'(245.743-inf)\'',12,8,2022
13,0.265282,32,3,59,'\'(245.743-inf)\'',12,8,2022
11,0.265282,850,13,59,'\'(245.743-inf)\'',12,8,2022
5,0.17,150,13,59,'\'(245.743-inf)\'',12,8,2022
25,0.14,203,3,59,'\'(245.743-inf)\'',12,8,2022
5,0.265282,292,6,22,'\'(245.743-inf)\'',12,7,2022
21,0.12,788,0,5,'\'(245.743-inf)\'',12,7,2022
7,0.2,734,5,59,'\'(245.743-inf)\'',12,7,2022
27,0.06,567,7,59,'\'(74.5-245.743]\'',12,7,2022
3,0.265282,55,2,59,'\'(74.5-245.743]\'',12,7,2022
14,0.1,125,12,59,'\'(74.5-245.743]\'',12,7,2022
27,0.13,515,5,59,'\'(74.5-245.743]\'',12,7,2022
17,0.13,116,14,59,'\'(74.5-245.743]\'',12,7,2022
2,0.08,613,6,59,'\'(74.5-245.743]\'',12,7,2022
23,0.1,2300,0,59,'\'(-inf-74.5]\'',12,7,2022
21,0.3,114,3,59,'\'(-inf-74.5]\'',12,7,2022
7,0.18,115,4,59,'\'(-inf-74.5]\'',12,7,2022
20,0.17,315,7,59,'\'(-inf-74.5]\'',12,7,2022
9,0.05,139,4,23,'\'(245.743-inf)\'',12,7,2022
7,0.265282,157,14,59,'\'(245.743-inf)\'',12,7,2022
7,0.4,679,13,59,'\'(245.743-inf)\'',12,6,2022
11,0.265282,12,13,59,'\'(74.5-245.743]\'',12,6,2022
18,0.12,696,13,59,'\'(74.5-245.743]\'',12,6,2022
19,0.25,157,14,59,'\'(74.5-245.743]\'',12,6,2022
17,0.265282,2,13,59,'\'(74.5-245.743]\'',12,6,2022
7,0.125,302,4,59,'\'(-inf-74.5]\'',12,6,2022
7,0.08,480,0,59,'\'(-inf-74.5]\'',12,6,2022
25,0.08,165,4,25,'\'(-inf-74.5]\'',12,6,2022
3,0.14,157,0,58,'\'(-inf-74.5]\'',12,6,2022
1,0.13,36,3,7,'\'(-inf-74.5]\'',12,6,2022
14,0.265282,226,5,59,'\'(245.743-inf)\'',12,6,2022
27,0.265282,630,0,36,'\'(245.743-inf)\'',12,6,2022
19,0.17,200,12,59,'\'(245.743-inf)\'',12,6,2022
12,0.25,479,5,59,'\'(245.743-inf)\'',12,6,2022
7,0.11,647,13,59,'\'(245.743-inf)\'',12,6,2022
3,0.4,157,0,1,'\'(74.5-245.743]\'',12,5,2022
25,0.1,265,6,59,'\'(-inf-74.5]\'',12,5,2022
7,0.18,103,3,25,'\'(-inf-74.5]\'',12,5,2022
12,0.265282,323,3,59,'\'(245.743-inf)\'',12,5,2022
23,0.265282,481,0,59,'\'(245.743-inf)\'',12,5,2022
5,0.265282,22,13,7,'\'(245.743-inf)\'',12,5,2022
28,0.265282,4000,7,22,'\'(245.743-inf)\'',12,3,2022
8,0.265282,100,4,22,'\'(74.5-245.743]\'',12,3,2022
3,0.3,157,0,48,'\'(245.743-inf)\'',12,3,2022
25,0.05,157,0,25,'\'(74.5-245.743]\'',12,2,2022
2,0.265282,1700,0,22,'\'(74.5-245.743]\'',12,2,2022
7,0.15,184,4,59,'\'(-inf-74.5]\'',12,2,2022
21,0.265282,128,0,59,'\'(-inf-74.5]\'',12,2,2022
2,1,9,0,59,'\'(245.743-inf)\'',12,2,2022
23,0.1,372,12,48,'\'(74.5-245.743]\'',12,1,2022
17,0.37,194,6,59,'\'(74.5-245.743]\'',12,1,2022
5,0.5,157,0,59,'\'(74.5-245.743]\'',12,1,2022
20,0.16,212,5,59,'\'(-inf-74.5]\'',12,1,2022
24,0.23,32,13,59,'\'(-inf-74.5]\'',12,1,2022
26,0.12,419,5,59,'\'(245.743-inf)\'',12,1,2022
12,0.6,229,13,59,'\'(245.743-inf)\'',12,1,2022
8,0.14,151,7,59,'\'(245.743-inf)\'',12,1,2022
12,0.25,321,13,59,'\'(245.743-inf)\'',12,1,2022
7,0.265282,69,2,58,'\'(245.743-inf)\'',12,1,2022
9,0.06,2500,13,59,'\'(245.743-inf)\'',11,30,2022
3,0.3,134,0,59,'\'(245.743-inf)\'',11,30,2022
7,0.34,191,5,59,'\'(74.5-245.743]\'',11,30,2022
23,0.23,140,3,23,'\'(74.5-245.743]\'',11,30,2022
9,0.07,850,3,59,'\'(74.5-245.743]\'',11,30,2022
5,0.265282,64,2,17,'\'(-inf-74.5]\'',11,30,2022
17,0.13,145,3,59,'\'(-inf-74.5]\'',11,30,2022
7,0.03,544,5,0,'\'(-inf-74.5]\'',11,30,2022
5,0.05,118,3,22,'\'(-inf-74.5]\'',11,30,2022
19,0.265282,157,0,0,'\'(-inf-74.5]\'',11,30,2022
23,0.5,40,14,58,'\'(-inf-74.5]\'',11,30,2022
4,0.13,162,13,59,'\'(245.743-inf)\'',11,30,2022
27,0.265282,157,0,59,'\'(245.743-inf)\'',11,30,2022
2,0.265282,1500,13,59,'\'(245.743-inf)\'',11,30,2022
12,0.15,700,2,59,'\'(245.743-inf)\'',11,30,2022
25,0.265282,167,14,59,'\'(245.743-inf)\'',11,30,2022
3,0.265282,378,4,32,'\'(74.5-245.743]\'',11,29,2022
23,0.25,144,0,58,'\'(-inf-74.5]\'',11,29,2022
3,0.2,1,0,1,'\'(-inf-74.5]\'',11,29,2022
3,1,157,0,59,'\'(245.743-inf)\'',11,29,2022
12,0.18,162,13,59,'\'(245.743-inf)\'',11,29,2022
23,0.1,269,3,59,'\'(245.743-inf)\'',11,29,2022
3,0.265282,157,0,36,'\'(245.743-inf)\'',11,29,2022
19,0.31,1100,4,34,'\'(245.743-inf)\'',11,29,2022
7,0.4,13,2,32,'\'(245.743-inf)\'',11,29,2022
24,0.265282,20,2,59,'\'(-inf-74.5]\'',11,29,2022
19,0.5,604,5,17,'\'(245.743-inf)\'',11,28,2022
2,0.2,260,0,5,'\'(245.743-inf)\'',11,28,2022
22,0.4,157,2,22,'\'(74.5-245.743]\'',11,28,2022
5,0.06,483,5,7,'\'(74.5-245.743]\'',11,28,2022
7,0.08,245,0,23,'\'(-inf-74.5]\'',11,28,2022
3,0.33,100,2,59,'\'(-inf-74.5]\'',11,28,2022
19,0.1,87,5,17,'\'(-inf-74.5]\'',11,28,2022
3,1,1000,6,59,'\'(245.743-inf)\'',11,28,2022
5,0.265282,50,0,58,'\'(245.743-inf)\'',11,28,2022
21,0.265282,11,2,59,'\'(245.743-inf)\'',11,28,2022
3,0.265282,103,3,7,'\'(245.743-inf)\'',11,28,2022
6,0.4,78,3,59,'\'(245.743-inf)\'',11,28,2022
7,0.24,22,0,34,'\'(245.743-inf)\'',11,27,2022
7,0.265282,389,0,58,'\'(245.743-inf)\'',11,26,2022
18,0.05,1700,11,22,'\'(74.5-245.743]\'',11,25,2022
27,0.2,157,0,58,'\'(-inf-74.5]\'',11,25,2022
9,0.09,43,2,36,'\'(-inf-74.5]\'',11,25,2022
3,0.38,17,2,0,'\'(74.5-245.743]\'',11,24,2022
3,0.2,3,0,36,'\'(-inf-74.5]\'',11,24,2022
9,0.265282,157,14,1,'\'(245.743-inf)\'',11,24,2022
18,0.265282,157,3,53,'\'(245.743-inf)\'',11,24,2022
7,1,2,1,59,'\'(245.743-inf)\'',11,23,2022
23,1,6,1,7,'\'(245.743-inf)\'',11,23,2022
19,1,20,2,10,'\'(245.743-inf)\'',11,23,2022
27,0.5,264,13,13,'\'(245.743-inf)\'',11,23,2022
11,0.265282,900,13,59,'\'(245.743-inf)\'',11,22,2022
23,0.08,92,3,23,'\'(74.5-245.743]\'',11,22,2022
26,0.265282,11,14,5,'\'(74.5-245.743]\'',11,22,2022
23,0.08,1000,6,48,'\'(74.5-245.743]\'',11,22,2022
9,0.265282,57,3,48,'\'(245.743-inf)\'',11,22,2022
12,0.265282,809,13,59,'\'(245.743-inf)\'',11,22,2022
7,0.265282,770,0,25,'\'(245.743-inf)\'',11,22,2022
23,0.2,1200,13,36,'\'(245.743-inf)\'',11,21,2022
9,0.1,804,4,59,'\'(74.5-245.743]\'',11,21,2022
25,0.15,481,7,59,'\'(245.743-inf)\'',11,21,2022
7,1,157,0,59,'\'(245.743-inf)\'',11,21,2022
9,0.04,914,11,22,'\'(74.5-245.743]\'',11,19,2022
27,0.08,1600,13,59,'\'(245.743-inf)\'',11,18,2022
27,0.2,2100,5,59,'\'(245.743-inf)\'',11,18,2022
12,0.2,459,6,59,'\'(74.5-245.743]\'',11,18,2022
27,0.265282,34,3,58,'\'(-inf-74.5]\'',11,18,2022
7,0.25,281,5,59,'\'(245.743-inf)\'',11,18,2022
27,0.265282,1600,6,5,'\'(245.743-inf)\'',11,18,2022
3,0.265282,157,0,59,'\'(245.743-inf)\'',11,18,2022
5,0.265282,205,0,23,'\'(245.743-inf)\'',11,18,2022
18,0.25,18,14,59,'\'(245.743-inf)\'',11,18,2022
3,0.15,33,2,59,'\'(245.743-inf)\'',11,18,2022
18,0.07,208,13,59,'\'(74.5-245.743]\'',11,17,2022
21,0.265282,472,5,59,'\'(74.5-245.743]\'',11,17,2022
21,0.265282,157,13,59,'\'(74.5-245.743]\'',11,17,2022
7,0.33,281,0,52,'\'(-inf-74.5]\'',11,17,2022
24,0.265282,54,3,59,'\'(-inf-74.5]\'',11,17,2022
7,0.25,281,5,59,'\'(-inf-74.5]\'',11,17,2022
19,0.19,73,3,7,'\'(-inf-74.5]\'',11,17,2022
7,0.04,278,5,7,'\'(-inf-74.5]\'',11,17,2022
17,0.09,35,2,24,'\'(-inf-74.5]\'',11,17,2022
19,0.17,188,4,59,'\'(245.743-inf)\'',11,17,2022
18,0.14,157,14,59,'\'(245.743-inf)\'',11,17,2022
19,0.13,148,4,7,'\'(245.743-inf)\'',11,17,2022
23,0.03,108,13,59,'\'(245.743-inf)\'',11,16,2022
13,0.05,2,13,59,'\'(245.743-inf)\'',11,16,2022
9,0.21,157,4,28,'\'(74.5-245.743]\'',11,16,2022
17,0.4,889,0,24,'\'(74.5-245.743]\'',11,16,2022
19,0.1,235,13,59,'\'(74.5-245.743]\'',11,16,2022
23,0.11,452,7,59,'\'(74.5-245.743]\'',11,16,2022
19,0.23,56,3,59,'\'(74.5-245.743]\'',11,16,2022
17,0.09,436,0,59,'\'(-inf-74.5]\'',11,16,2022
12,0.22,409,13,59,'\'(-inf-74.5]\'',11,16,2022
5,0.05,168,13,7,'\'(245.743-inf)\'',11,16,2022
27,0.16,63,0,17,'\'(245.743-inf)\'',11,16,2022
21,0.25,501,0,59,'\'(245.743-inf)\'',11,16,2022
19,0.17,1000,5,58,'\'(245.743-inf)\'',11,16,2022
19,0.265282,15,2,58,'\'(245.743-inf)\'',11,16,2022
20,1,21,2,59,'\'(245.743-inf)\'',11,16,2022
4,0.06,2000,13,59,'\'(74.5-245.743]\'',11,15,2022
19,0.09,453,13,59,'\'(74.5-245.743]\'',11,15,2022
25,0.17,507,6,59,'\'(74.5-245.743]\'',11,15,2022
9,1,1700,13,1,'\'(74.5-245.743]\'',11,15,2022
20,0.2,157,5,59,'\'(74.5-245.743]\'',11,15,2022
21,0.265282,154,3,7,'\'(-inf-74.5]\'',11,15,2022
18,1,157,14,59,'\'(-inf-74.5]\'',11,15,2022
19,0.16,28,0,17,'\'(-inf-74.5]\'',11,15,2022
7,0.265282,256,5,59,'\'(-inf-74.5]\'',11,15,2022
2,0.08,157,14,30,'\'(-inf-74.5]\'',11,15,2022
24,0.1,164,4,59,'\'(-inf-74.5]\'',11,15,2022
7,0.25,11,3,7,'\'(245.743-inf)\'',11,15,2022
7,1,157,0,59,'\'(245.743-inf)\'',11,15,2022
9,0.265282,441,13,52,'\'(245.743-inf)\'',11,15,2022
23,0.19,381,0,59,'\'(245.743-inf)\'',11,15,2022
18,0.12,174,3,59,'\'(245.743-inf)\'',11,15,2022
19,0.11,382,13,59,'\'(245.743-inf)\'',11,15,2022
2,0.265282,12600,13,9,'\'(245.743-inf)\'',11,15,2022
17,0.265282,187,4,51,'\'(245.743-inf)\'',11,15,2022
19,0.3,68,13,1,'\'(245.743-inf)\'',11,15,2022
12,0.05,28,13,59,'\'(245.743-inf)\'',11,14,2022
12,0.265282,791,13,59,'\'(245.743-inf)\'',11,14,2022
8,0.2,200,12,59,'\'(245.743-inf)\'',11,14,2022
21,0.85,405,4,59,'\'(74.5-245.743]\'',11,14,2022
24,0.15,90,12,14,'\'(74.5-245.743]\'',11,14,2022
26,0.13,240,5,59,'\'(74.5-245.743]\'',11,14,2022
12,0.265282,347,13,59,'\'(74.5-245.743]\'',11,14,2022
12,0.22,409,13,59,'\'(-inf-74.5]\'',11,14,2022
17,0.265282,212,13,59,'\'(-inf-74.5]\'',11,14,2022
18,0.08,100,0,59,'\'(-inf-74.5]\'',11,14,2022
3,0.265282,6,1,36,'\'(-inf-74.5]\'',11,14,2022
27,0.265282,12,0,36,'\'(-inf-74.5]\'',11,14,2022
9,0.265282,157,0,23,'\'(245.743-inf)\'',11,14,2022
12,0.57,624,13,59,'\'(245.743-inf)\'',11,14,2022
21,0.3,597,5,59,'\'(74.5-245.743]\'',11,11,2022
15,0.08,593,5,59,'\'(-inf-74.5]\'',11,11,2022
7,0.265282,2,1,8,'\'(-inf-74.5]\'',11,11,2022
17,0.265282,157,14,59,'\'(245.743-inf)\'',11,11,2022
21,0.07,355,13,59,'\'(245.743-inf)\'',11,11,2022
27,0.12,1300,13,23,'\'(245.743-inf)\'',11,10,2022
2,0.3,1500,0,59,'\'(245.743-inf)\'',11,10,2022
7,0.06,665,13,59,'\'(74.5-245.743]\'',11,10,2022
4,0.27,119,5,59,'\'(-inf-74.5]\'',11,10,2022
3,0.265282,549,13,59,'\'(-inf-74.5]\'',11,10,2022
19,0.1,326,13,59,'\'(-inf-74.5]\'',11,10,2022
17,0.265282,18,0,59,'\'(-inf-74.5]\'',11,10,2022
3,0.48,11,2,59,'\'(-inf-74.5]\'',11,10,2022
25,0.25,157,0,59,'\'(245.743-inf)\'',11,10,2022
5,0.265282,81,3,59,'\'(245.743-inf)\'',11,10,2022
15,0.1,200,4,59,'\'(245.743-inf)\'',11,10,2022
9,0.265282,13,1,1,'\'(245.743-inf)\'',11,10,2022
10,1,157,0,59,'\'(245.743-inf)\'',11,10,2022
19,0.265282,277,4,59,'\'(245.743-inf)\'',11,10,2022
2,0.13,26000,13,59,'\'(245.743-inf)\'',11,9,2022
21,0.13,320,13,59,'\'(245.743-inf)\'',11,9,2022
21,0.4,310,4,59,'\'(245.743-inf)\'',11,9,2022
28,0.22,686,12,59,'\'(74.5-245.743]\'',11,9,2022
7,0.2,527,13,59,'\'(74.5-245.743]\'',11,9,2022
17,0.15,6,14,59,'\'(74.5-245.743]\'',11,9,2022
2,0.265282,165,0,59,'\'(74.5-245.743]\'',11,9,2022
12,0.1,20,2,22,'\'(-inf-74.5]\'',11,9,2022
2,0.07,244,14,59,'\'(-inf-74.5]\'',11,9,2022
7,0.265282,475,4,22,'\'(-inf-74.5]\'',11,9,2022
17,0.15,69,4,59,'\'(-inf-74.5]\'',11,9,2022
17,0.265282,72,14,59,'\'(245.743-inf)\'',11,9,2022
4,0.12,78,12,28,'\'(245.743-inf)\'',11,9,2022
5,0.265282,458,13,59,'\'(-inf-74.5]\'',11,9,2022
12,1,81,3,59,'\'(245.743-inf)\'',11,9,2022
19,0.1,44,13,59,'\'(245.743-inf)\'',11,9,2022
18,0.265282,2100,13,52,'\'(245.743-inf)\'',11,9,2022
19,0.265282,476,13,59,'\'(74.5-245.743]\'',11,8,2022
12,0.5,257,3,59,'\'(-inf-74.5]\'',11,8,2022
0,0.16,300,13,59,'\'(245.743-inf)\'',11,8,2022
27,0.265282,6,3,19,'\'(245.743-inf)\'',11,8,2022
12,0.1,731,13,59,'\'(245.743-inf)\'',11,8,2022
19,0.11,157,14,59,'\'(245.743-inf)\'',11,8,2022
24,0.01,65,13,59,'\'(245.743-inf)\'',11,7,2022
5,0.1,838,9,22,'\'(245.743-inf)\'',11,7,2022
26,0.05,85,14,59,'\'(245.743-inf)\'',11,7,2022
7,0.12,280,12,5,'\'(74.5-245.743]\'',11,7,2022
25,0.15,137,0,59,'\'(245.743-inf)\'',11,7,2022
4,0.25,223,7,59,'\'(245.743-inf)\'',11,7,2022
25,0.05,30,13,59,'\'(74.5-245.743]\'',11,6,2022
5,0.265282,148,5,41,'\'(-inf-74.5]\'',11,6,2022
5,0.265282,14,0,22,'\'(245.743-inf)\'',11,6,2022
2,0.5,12900,13,59,'\'(245.743-inf)\'',11,4,2022
23,0.265282,1500,0,22,'\'(245.743-inf)\'',11,4,2022
19,1,5,14,17,'\'(74.5-245.743]\'',11,4,2022
7,0.08,180,0,23,'\'(-inf-74.5]\'',11,4,2022
3,0.22,60,0,59,'\'(-inf-74.5]\'',11,4,2022
23,0.14,380,2,59,'\'(245.743-inf)\'',11,4,2022
3,0.1,260,4,59,'\'(245.743-inf)\'',11,4,2022
7,0.14,2300,9,59,'\'(245.743-inf)\'',11,3,2022
27,0.13,4900,13,59,'\'(245.743-inf)\'',11,3,2022
7,0.265282,157,13,59,'\'(74.5-245.743]\'',11,3,2022
7,0.15,428,4,59,'\'(74.5-245.743]\'',11,3,2022
9,0.265282,8300,13,17,'\'(74.5-245.743]\'',11,3,2022
15,0.2,154,6,59,'\'(-inf-74.5]\'',11,3,2022
7,0.01,1500,13,59,'\'(245.743-inf)\'',11,3,2022
21,0.265282,1300,0,59,'\'(245.743-inf)\'',11,3,2022
17,0.1,16,13,59,'\'(245.743-inf)\'',11,3,2022
9,0.265282,150,4,59,'\'(245.743-inf)\'',11,3,2022
12,0.82,445,13,59,'\'(245.743-inf)\'',11,3,2022
21,0.15,253,5,59,'\'(245.743-inf)\'',11,3,2022
5,0.265282,50,3,59,'\'(-inf-74.5]\'',11,3,2022
21,0.18,1900,13,59,'\'(245.743-inf)\'',11,2,2022
7,0.12,2300,8,59,'\'(74.5-245.743]\'',11,2,2022
7,0.1,468,9,59,'\'(74.5-245.743]\'',11,2,2022
3,0.22,607,5,59,'\'(74.5-245.743]\'',11,2,2022
25,0.1,92,4,25,'\'(74.5-245.743]\'',11,2,2022
7,0.15,188,0,17,'\'(74.5-245.743]\'',11,2,2022
9,0.5,103,4,59,'\'(-inf-74.5]\'',11,2,2022
3,0.13,157,0,59,'\'(-inf-74.5]\'',11,2,2022
3,0.3,0,1,47,'\'(245.743-inf)\'',11,2,2022
25,0.265282,8,14,37,'\'(245.743-inf)\'',11,2,2022
27,0.265282,3600,0,59,'\'(245.743-inf)\'',11,1,2022
28,0.265282,157,14,59,'\'(74.5-245.743]\'',11,1,2022
19,0.265282,157,13,59,'\'(74.5-245.743]\'',11,1,2022
7,0.07,144,13,59,'\'(74.5-245.743]\'',11,1,2022
22,0.33,148,4,59,'\'(74.5-245.743]\'',11,1,2022
9,0.18,377,0,52,'\'(-inf-74.5]\'',11,1,2022
9,0.18,477,0,37,'\'(-inf-74.5]\'',11,1,2022
9,0.06,479,0,37,'\'(-inf-74.5]\'',11,1,2022
17,0.05,300,4,7,'\'(-inf-74.5]\'',11,1,2022
17,0.265282,56,3,7,'\'(-inf-74.5]\'',11,1,2022
2,0.265282,157,0,5,'\'(-inf-74.5]\'',11,1,2022
12,0.2,212,4,59,'\'(245.743-inf)\'',11,1,2022
26,0.265282,28,3,59,'\'(-inf-74.5]\'',11,1,2022
12,0.1,568,5,52,'\'(245.743-inf)\'',10,31,2022
14,0.265282,213,5,59,'\'(-inf-74.5]\'',10,31,2022
7,0.27,11,3,59,'\'(-inf-74.5]\'',10,31,2022
7,0.2,85,3,59,'\'(-inf-74.5]\'',10,31,2022
23,0.265282,17,2,22,'\'(-inf-74.5]\'',10,31,2022
5,0.3,49,3,22,'\'(245.743-inf)\'',10,31,2022
23,0.265282,108,13,59,'\'(74.5-245.743]\'',10,28,2022
9,1,35,3,59,'\'(74.5-245.743]\'',10,28,2022
12,0.21,157,0,59,'\'(-inf-74.5]\'',10,28,2022
9,0.35,11,4,17,'\'(245.743-inf)\'',10,28,2022
1,0.43,163,3,7,'\'(74.5-245.743]\'',10,27,2022
7,0.17,277,3,59,'\'(74.5-245.743]\'',10,27,2022
10,0.265282,328,7,59,'\'(-inf-74.5]\'',10,27,2022
18,1,157,1,22,'\'(245.743-inf)\'',10,27,2022
23,0.265282,157,0,59,'\'(245.743-inf)\'',10,27,2022
11,0.08,157,13,59,'\'(245.743-inf)\'',10,26,2022
8,0.15,114,13,59,'\'(245.743-inf)\'',10,26,2022
21,0.05,97,13,59,'\'(245.743-inf)\'',10,26,2022
25,0.17,750,7,59,'\'(74.5-245.743]\'',10,26,2022
27,0.265282,3600,0,59,'\'(74.5-245.743]\'',10,26,2022
7,0.12,157,2,59,'\'(74.5-245.743]\'',10,26,2022
11,0.265282,683,6,59,'\'(245.743-inf)\'',10,26,2022
7,0.42,553,5,59,'\'(74.5-245.743]\'',10,25,2022
7,0.12,142,4,59,'\'(-inf-74.5]\'',10,25,2022
10,0.5,15,1,25,'\'(-inf-74.5]\'',10,25,2022
18,0.35,157,5,59,'\'(245.743-inf)\'',10,25,2022
15,0.265282,1100,6,59,'\'(245.743-inf)\'',10,25,2022
12,0.05,157,13,34,'\'(245.743-inf)\'',10,24,2022
12,0.2,462,4,59,'\'(245.743-inf)\'',10,24,2022
25,0.14,849,7,59,'\'(74.5-245.743]\'',10,24,2022
21,0.265282,214,0,17,'\'(74.5-245.743]\'',10,24,2022
